fips,saleprice,year,attainment_stat,pop,white_p,age65p_p,rucc_code,median_income,unemprate,lfrate,treatment,statefips
47059,84845.41667,2015,0,68551,96.56314,20.46651,4,36309,6.841805,93.59632,0,47
47059,87782.41667,2016,0,68615,96.48473,20.90505,4,40855,5.791272,94.52576,0,47
47063,85594.41667,2000,0,58230,94.5887,13.31959,5,33449,4.094739,96.06633,0,47
47063,89477.58333,2001,0,58710,94.47964,13.59394,5,32469,6.149986,94.20633,0,47
47063,91577.16667,2002,0,58285,94.43768,13.8286,5,32882,6.128823,94.22511,0,47
47063,91801.33333,2003,0,58618,94.3345,13.97182,5,33857,6.390429,93.99342,0,47
47063,93771.33333,2004,0,59114,94.17905,13.96454,5,34678,5.752872,94.56008,0,47
47063,98130.41667,2005,0,59918,94.04853,14.29454,5,36838,6.16618,94.19196,0,47
47063,106813.75,2006,0,60629,93.95504,14.6646,5,37276,6.215283,94.14841,0,47
47063,113196.6667,2007,0,61592,93.72971,14.82822,5,37147,4.91844,95.31213,0,47
47063,112895.8333,2008,0,62101,93.49125,15.32664,5,41324,7.535712,92.99236,0,47
47063,115211.7273,2009,0,62330,93.40767,15.61688,5,37622,14.01757,87.70578,0,47
47063,122457.5,2010,0,62550,93.31095,15.94724,3,38711,13.32963,88.23817,0,47
47063,112083.5833,2011,0,62816,93.24535,16.11373,3,35630,12.37996,88.98383,0,47
47063,107768.6667,2012,0,62712,93.03164,16.88513,3,36787,10.583,90.42982,0,47
47063,107671.25,2013,0,63082,92.96788,17.32031,3,38807,9.98918,90.91804,0,47
47063,118194.8333,2014,0,63022,92.79617,17.65891,3,37410,8.002794,92.5902,0,47
47063,118695.5833,2015,0,63414,92.7792,17.98183,3,39566,6.559445,93.84433,0,47
47063,126031.4167,2016,0,63785,92.74908,18.19864,3,42047,5.404492,94.87261,0,47
47069,57116.25,2000,0,28124,57.87939,12.58711,6,28736,5.324848,94.94436,0,47
47069,60377.91667,2001,0,28125,57.96622,12.55111,6,28099,7.396185,93.11317,0,47
47069,62575.16667,2002,0,28093,57.79732,12.47642,6,28290,7.92053,92.66077,0,47
47069,64565.33333,2003,0,27948,57.51038,12.6306,6,29657,8.493783,92.17118,0,47
47069,66972.66667,2004,0,27816,57.59635,12.7157,6,30746,8.769886,91.9372,0,47
47069,71700.58333,2005,0,27824,57.5115,12.93847,6,30592,9.317372,91.47677,0,47
47069,76966.66667,2006,0,27816,57.44176,13.19744,6,32877,7.882121,92.69376,0,47
47069,80019.16667,2007,0,27835,57.47081,13.36806,6,33780,6.923449,93.52486,0,47
47069,80532.75,2008,0,27837,57.37687,13.59701,6,36527,9.273189,91.51376,0,47
47069,78600.33333,2009,0,27612,57.08388,13.80197,6,33734,14.02347,87.70124,0,47
47069,76196.41667,2010,0,27154,57.18126,14.06791,6,31747,15.53736,86.55209,0,47
47069,74066.33333,2011,0,26851,57.10402,14.64377,6,31437,13.98134,87.73366,0,47
47069,73663,2012,0,26528,56.70989,15.17642,6,32556,12.454,88.92525,0,47
47069,74455.5,2013,0,26251,56.55404,15.8394,6,34766,12.4469,88.93087,0,47
47069,76212.08333,2014,0,25927,56.55109,16.32275,6,35321,10.28402,90.67497,0,47
47069,77180.41667,2015,0,25732,56.52106,16.77678,6,37729,8.053266,92.54694,0,47
47069,79228.83333,2016,0,25435,56.62276,17.24789,6,36653,6.580647,93.82566,0,47
47071,66407.66667,2000,0,25571,95.69825,16.10809,6,28646,5.563585,94.72964,0,47
47071,69964.41667,2001,0,25737,95.50842,16.16739,6,27820,6.586162,93.82081,0,47
47071,72670.16667,2002,0,25758,95.41502,16.48808,6,27773,7.919461,92.66169,0,47
47071,75261.33333,2003,0,25657,95.52949,16.72838,6,28639,9.932617,90.96481,0,47
47071,77361,2004,0,25514,95.46132,16.6536,6,29725,8.05753,92.5433,0,47
47071,80442.33333,2005,0,25710,95.37534,16.89226,6,30432,7.830273,92.73833,0,47
47071,85845.81818,2006,0,25863,95.45683,17.26791,6,29838,6.71057,93.71143,0,47
47071,91909.5,2007,0,25983,95.38544,17.62691,6,32540,5.715726,94.59331,0,47
47071,95004.33333,2008,0,26059,95.31064,17.90552,6,33846,8.135621,92.47646,0,47
47071,92905.91667,2009,0,26045,95.41946,18.21847,6,32222,13.76244,87.90248,0,47
47071,90454.91667,2010,0,26039,95.32624,18.5491,6,31883,13.95142,87.75669,0,47
47071,89109.41667,2011,0,25868,95.12525,18.94619,6,31281,12.8897,88.58205,0,47
47071,89342.66667,2012,0,26005,95.11248,19.80004,6,35154,11.40244,89.76464,0,47
47071,90197.41667,2013,0,25981,95.07717,20.3033,6,36154,11.50043,89.68575,0,47
47071,93822.58333,2014,0,25810,94.96706,21.02673,6,36285,9.905649,90.98714,0,47
47071,98906.75,2015,0,25718,95.05794,21.57244,6,36765,7.677126,92.87023,0,47
47071,104501.8333,2016,0,25679,94.87129,22.00241,6,37039,6.377063,94.00523,0,47
47073,77908.25,2000,0,53669,97.98394,13.25346,2,32620,4.319837,95.85904,0,47
47073,80507.75,2001,0,54032,97.94196,13.33654,2,31950,5.390819,94.88493,0,47
47073,82005.25,2002,0,54302,97.88037,13.46175,2,32571,5.912636,94.41744,0,47
47073,83862.83333,2003,0,54739,97.88085,13.84205,2,33407,6.954373,93.49781,0,47
47073,86421.75,2004,0,55029,97.80661,14.05441,2,34352,6.438108,93.95131,0,47
47073,93125.33333,2005,0,55539,97.86816,14.29446,2,32456,6.568191,93.83663,0,47
47073,103347.6667,2006,0,56030,97.80475,14.81706,2,35027,6.197378,94.16428,0,47
47073,108287.6364,2007,0,56380,97.77581,15.30153,2,37398,4.767142,95.44977,0,47
47073,105455.9167,2008,0,56698,97.72655,15.69368,2,34971,7.080676,93.38754,0,47
47073,103382.5,2009,0,56856,97.69066,16.11615,2,36509,12.26035,89.07864,0,47
47073,100879.75,2010,0,56867,97.66824,16.57024,2,37164,12.43628,88.93926,0,47
47073,99184.58333,2011,0,56617,97.65618,17.16446,2,37095,11.19981,89.92822,0,47
47073,99987.5,2012,0,56561,97.59198,18.01064,2,36318,9.852906,91.03082,0,47
47073,102270.75,2013,0,56740,97.59605,18.65703,2,36102,9.582031,91.25584,0,47
47073,105378.125,2014,0,56529,97.51809,19.28922,2,39506,7.935291,92.6481,0,47
47073,108559.5455,2015,0,56443,97.47887,19.81114,2,38708,6.77002,93.65926,0,47
47073,111199.6667,2016,0,56563,97.38876,20.15098,2,38958,5.722444,94.5873,0,47
47077,71812.16667,2000,0,25595,91.41629,14.20199,6,33170,5.141222,95.11017,0,47
47077,73564.91667,2001,0,25744,91.35332,14.09649,6,32205,7.173954,93.30625,0,47
47077,75037.75,2002,0,25930,91.32664,13.96838,6,32636,8.572385,92.10445,0,47
47077,76501.25,2003,0,26091,91.21153,14.0125,6,34178,8.516341,92.15202,0,47
47077,79039,2004,0,26237,91.17277,13.83923,6,35451,7.286996,93.20794,0,47
47077,84167.75,2005,0,26581,90.99357,13.8821,6,36139,7.981549,92.60841,0,47
47077,89803.75,2006,0,27066,90.99978,14.11365,6,36910,7.313067,93.1853,0,47
47077,93280.83333,2007,0,27370,90.80746,14.35148,6,38126,6.839281,93.59853,0,47
47077,93056.83333,2008,0,27655,90.70692,14.57603,6,38822,11.2262,89.90688,0,47
47077,90442.08333,2009,0,27748,90.78853,14.66052,6,37746,21.32462,82.4235,0,47
47077,87983.16667,2010,0,27786,90.83351,14.84561,6,36347,16.93486,85.5177,0,47
47077,86130.41667,2011,0,28020,90.92077,15.16774,6,36392,12.75202,88.69021,0,47
47077,86333.66667,2012,0,28006,90.93408,15.6895,6,36983,10.90598,90.16647,0,47
47077,87414.33333,2013,0,27958,90.77545,16.23507,6,40960,11.67624,89.54456,0,47
47077,90282.58333,2014,0,27991,90.57554,16.82684,6,39303,9.486674,91.33532,0,47
47077,93093.16667,2015,0,27984,90.58391,17.18839,6,41328,8.593225,92.08678,0,47
47077,97644.41667,2016,0,27822,90.66566,17.62993,6,42821,7.36737,93.13817,0,47
47079,74147.25,2000,0,31131,90.22196,18.10735,7,31027,5.05717,95.18626,0,47
47079,77371.25,2001,0,31214,90.33767,18.15532,7,30036,6.300267,94.07314,0,47
47079,78838.16667,2002,0,31343,90.34234,18.03273,7,30048,6.92454,93.5239,0,47
47079,79989.5,2003,0,31195,90.44719,18.18881,7,30374,8.94453,91.78983,0,47
47079,80976.75,2004,0,31265,90.45578,18.25364,7,31219,8.64532,92.04262,0,47
47079,82952.5,2005,0,31538,90.47816,18.36832,7,33035,8.069948,92.53266,0,47
47079,86303.91667,2006,0,31686,90.55103,18.37404,7,34252,7.809289,92.75639,0,47
47079,89615.5,2007,0,31833,90.491,18.60019,7,34936,6.555525,93.84779,0,47
47079,92215.33333,2008,0,32106,90.45039,19.04005,7,36471,9.4107,91.39874,0,47
47079,89358.91667,2009,0,32234,90.65583,19.41428,7,32760,14.88644,87.04247,0,47
47079,86545.91667,2010,0,32404,90.68016,19.6951,7,36247,13.09571,88.42068,0,47
47079,84283.91667,2011,0,32379,90.59576,19.90488,7,35270,12.3434,89.01279,0,47
47079,84311.58333,2012,0,32373,90.59402,20.5171,7,35892,10.58595,90.4274,0,47
47079,85875,2013,0,32253,90.52181,21.09261,7,37327,10.41792,90.565,0,47
47079,89525.58333,2014,0,32315,90.6514,21.53489,7,37151,8.802941,91.90928,0,47
47079,93837.83333,2015,0,32205,90.6412,22.21394,7,38328,6.938619,93.51158,0,47
47079,99764.66667,2016,0,32310,90.59115,22.52244,7,38721,6.28099,94.09021,0,47
47089,86034.5,2000,0,44566,96.8743,12.8708,6,33476,4.410642,95.77568,0,47
47089,90712.83333,2001,0,45111,96.80788,13.10323,6,32548,5.457876,94.82458,0,47
47089,91355.55556,2002,0,45634,96.76995,13.33436,6,32841,6.613582,93.79668,0,47
47089,92239.5,2003,0,46673,96.84186,13.50888,6,34571,6.447601,93.94293,0,47
47089,99764.25,2004,1,47200,96.75212,13.96822,6,35323,6.501263,93.8956,0,47
47089,106574.8333,2005,1,47785,96.84629,14.23041,6,36389,6.255053,94.11317,0,47
47089,117480.6667,2006,1,49079,96.80108,14.62132,6,37773,6.14684,94.20911,0,47
47089,122973.6667,2007,1,50184,96.72605,14.91312,6,39580,5.334439,94.93571,0,47
47089,128087.9167,2008,1,51014,96.72247,15.29384,6,36815,7.536406,92.99176,0,47
47089,125974.8333,2009,1,51288,96.72633,15.77172,6,37411,13.9414,87.7644,0,47
47089,123404.75,2010,1,51697,96.64584,16.53481,3,37279,13.21311,88.32899,0,47
47089,121015.5833,2011,0,52008,96.60437,17.14544,3,38174,11.9067,89.36015,0,47
47089,121606.4167,2012,0,52428,96.54383,17.91409,3,39970,10.5273,90.47539,0,47
47089,123570.6667,2013,0,52352,96.50826,18.5991,3,40490,9.925936,90.97034,0,47
47089,128685.6667,2014,0,52651,96.4825,19.10125,3,41235,8.034593,92.56295,0,47
47089,134055.75,2015,0,53288,96.45323,19.2989,3,42669,6.780001,93.6505,0,47
47089,140705.5,2016,0,53535,96.44531,19.79453,3,45490,5.594401,94.702,0,47
47097,55914,2000,0,27108,64.62668,12.08868,6,29657,5.329977,94.93973,0,47
47097,57370.91667,2001,0,27359,64.29694,11.87178,6,28695,8.355627,92.2887,0,47
47097,58751,2002,0,27417,64.17916,11.71171,6,28163,8.805954,91.90673,0,47
47097,60476.33333,2003,0,27439,64.12405,11.72419,6,29233,11.71211,89.51581,0,47
47097,62518.16667,2004,0,27318,63.93953,11.74683,6,29660,10.89836,90.17266,0,47
47097,66422.66667,2005,0,27402,63.64134,11.87869,6,29388,9.513839,91.31265,0,47
47097,70657.16667,2006,0,27548,63.41295,11.82663,6,31477,8.849342,91.8701,0,47
47097,73445.75,2007,0,27703,63.39386,11.80378,6,33840,6.99429,93.46293,0,47
47097,73539.16667,2008,0,27840,63.15014,11.97198,6,32679,13.9729,87.74016,0,47
47097,70934.58333,2009,0,27860,63.16583,12.11773,6,33960,22.32814,81.74734,0,47
47097,68339.58333,2010,0,27742,63.23985,12.38916,6,32741,16.87006,85.56512,0,47
47097,66283.75,2011,0,27697,63.33899,12.60425,6,31770,14.42403,87.39423,0,47
47097,65348.66667,2012,0,27676,63.20277,12.99682,6,31672,12.47192,88.91108,0,47
47097,65502.66667,2013,0,27559,62.83247,13.32414,6,32169,13.17862,88.35591,0,47
47097,66573.83333,2014,0,27340,62.67374,13.7564,6,33595,10.91142,90.16204,0,47
47097,67819.16667,2015,0,26959,62.70633,14.31062,6,34715,9.621845,91.22269,0,47
47097,69987.91667,2016,0,26773,62.66761,14.52209,6,38479,8.403325,92.24809,0,47
47099,76221.25,2000,0,39940,97.77416,14.3991,6,31211,10.11213,90.81651,0,47
47099,78847.25,2001,0,39994,97.66465,14.47967,6,30455,10.02325,90.88988,0,47
47099,80654.58333,2002,0,40524,97.57428,14.41862,6,30670,9.30706,91.4854,0,47
47099,82490,2003,0,40547,97.63484,14.52389,6,31760,10.00428,90.90555,0,47
47099,84457.66667,2004,0,40596,97.62045,14.74037,6,32817,9.45785,91.35937,0,47
47099,83306.75,2005,0,40794,97.54131,14.83797,6,35773,11.16754,89.95432,0,47
47099,86114.5,2006,0,40773,97.48853,15.18161,6,32718,12.88512,88.58564,0,47
47099,89913.66667,2007,0,41072,97.50195,15.24153,6,35762,8.741027,91.96161,0,47
47099,92434.66667,2008,0,41272,97.53101,15.6668,6,35634,10.68857,90.34356,0,47
47099,89217.83333,2009,0,41487,97.46909,15.95199,6,34254,17.59134,85.04028,0,47
47099,86325.58333,2010,0,41988,97.35162,16.11651,6,34637,14.29116,87.49583,0,47
47099,83709.33333,2011,0,42059,97.23959,16.22721,6,33963,11.8425,89.41145,0,47
47099,83392.33333,2012,0,42133,97.20409,16.82767,6,36536,10.73536,90.30538,0,47
47099,84276.91667,2013,0,41990,97.10883,17.2803,6,39532,10.89661,90.17409,0,47
47099,87551.33333,2014,0,42297,97.03998,17.49533,6,34614,8.886141,91.83905,0,47
47099,90914.66667,2015,0,42531,96.91049,17.58952,6,40076,7.009378,93.44976,0,47
47099,96113.08333,2016,0,43081,96.82227,17.66672,6,41370,6.14021,94.215,0,47
47103,77827.16667,2000,0,31381,91.50441,15.60817,6,34600,3.633772,96.49364,0,47
47103,82032,2001,0,31515,91.59448,15.48469,6,33961,4.454108,95.73582,0,47
47103,84513.25,2002,0,31540,91.60748,15.67216,6,34704,4.615537,95.5881,0,47
47103,87122.5,2003,0,31663,91.68746,15.83868,6,35717,5.450426,94.83129,0,47
47103,90664.16667,2004,0,31665,91.76062,15.96716,6,36961,5.455821,94.82645,0,47
47103,93559.33333,2005,0,32014,91.66302,15.81496,6,38566,4.965711,95.2692,0,47
47103,97976,2006,0,32310,91.60322,16.11575,6,39717,4.446847,95.74248,0,47
47103,102273.75,2007,0,32563,91.56712,16.27614,6,41536,3.659268,96.4699,0,47
47103,106553.3333,2008,0,32975,91.50568,16.33965,6,40473,5.107224,95.14095,0,47
47103,104224.3333,2009,0,33138,91.65912,16.54294,6,40108,7.469283,93.04984,0,47
47103,102068.5833,2010,0,33411,91.61055,16.64422,6,41022,7.856226,92.71602,0,47
47103,99525.58333,2011,0,33416,91.51904,16.86019,6,39246,7.257971,93.23316,0,47
47103,99483.58333,2012,0,33442,91.48975,17.43915,6,42178,6.621187,93.78999,0,47
47103,101426.8333,2013,0,33574,91.39811,17.79651,6,41453,6.642632,93.77113,0,47
47103,104971.8333,2014,0,33556,91.22065,18.43784,6,41802,5.674577,94.63014,0,47
47103,109054.6667,2015,0,33695,90.98679,18.65559,6,43694,5.012376,95.22687,0,47
47103,115117.3333,2016,0,33645,90.85451,18.94784,6,43464,4.284158,95.89185,0,47
47105,136172.5,2000,0,39228,98.15438,16.29703,2,41372,3.625931,96.50095,0,47
47105,142650.9167,2001,0,40093,98.062,16.57646,2,40212,4.266031,95.90851,0,47
47105,147923.8333,2002,0,40993,98.00454,16.97607,2,41072,4.970584,95.26478,0,47
47105,154261.5,2003,0,41813,97.92409,17.38455,2,43194,4.951337,95.28226,0,47
47105,161830.9,2004,1,42679,97.84672,17.90576,2,45595,4.669466,95.53885,0,47
47105,172888.3333,2005,1,43923,97.68003,18.58935,2,45687,4.866374,95.35945,0,47
47105,192761.6667,2006,1,45207,97.60435,19.3908,2,46934,4.695895,95.51473,0,47
47105,200752,2007,1,46294,97.52884,19.89243,2,48355,4.009001,96.14552,0,47
47105,203104.9167,2008,1,47342,97.36597,20.40894,2,49673,5.906505,94.4229,0,47
47105,199648.0833,2009,1,47940,97.3738,21.01585,2,51126,10.35337,90.61799,0,47
47105,194985.8333,2010,1,48738,97.35935,21.64225,2,47206,10.42899,90.55593,0,47
47105,191311.5833,2011,1,49073,97.15118,22.2546,2,50375,9.684906,91.17024,0,47
47105,191269.5833,2012,1,49732,96.93156,23.27475,2,49616,8.349712,92.29374,0,47
47105,194509.0833,2013,1,50374,96.7384,23.89923,2,53230,8.397053,92.25343,0,47
47105,202662.4167,2014,1,50646,96.61572,24.59227,2,53945,7.174377,93.30589,0,47
47105,211816.4167,2015,1,50978,96.59657,25.16576,2,52787,5.881459,94.44524,0,47
47105,220895.75,2016,1,51454,96.55421,25.65981,2,56774,4.917973,95.31255,0,47
47107,,2000,0,49148,94.21747,14.32001,7,33049,4.647837,95.55859,0,47
47107,,2001,0,49711,94.2729,14.40124,7,32199,7.138869,93.33681,0,47
47107,,2002,0,49934,94.33852,14.41703,7,32658,7.97308,92.61568,0,47
47107,,2003,0,50257,94.39879,14.61687,7,33890,7.848713,92.72247,0,47
47107,,2004,0,50441,94.32406,14.78956,7,35261,6.96598,93.48767,0,47
47107,,2005,0,50999,94.33126,14.94343,7,34343,6.448038,93.94254,0,47
47107,,2006,0,51610,94.34412,15.35749,7,36256,6.123348,94.22997,0,47
47107,,2007,0,51912,94.2653,15.48197,7,36934,5.797569,94.52013,0,47
47107,,2008,0,52284,94.23151,15.95326,7,40529,9.427748,91.3845,0,47
47107,,2009,0,52332,94.34572,16.45838,7,36969,15.69115,86.43704,0,47
47107,,2010,0,52197,94.23147,16.98757,4,38183,14.60012,87.25994,0,47
47107,98362.75,2011,0,52356,94.23944,17.1499,4,37319,12.77985,88.66832,0,47
47107,98826.25,2012,0,52429,94.31803,17.81838,4,37502,10.25892,90.69561,0,47
47107,101122.8333,2013,0,52405,94.28299,18.36275,4,40543,9.913488,90.98064,0,47
47107,105350.5,2014,0,52710,94.24587,18.64542,4,39528,8.183551,92.43549,0,47
47107,109878,2015,0,52636,94.22639,19.0041,4,39207,6.701001,93.71983,0,47
47107,116071.25,2016,0,52850,94.21003,19.31883,4,40897,5.761324,94.55252,0,47
47109,68385.45455,2005,0,25134,93.02538,15.96244,7,32499,6.345418,94.0332,0,47
47109,72375,2006,0,25445,92.94164,16.14856,7,33476,6.62615,93.78563,0,47
47109,77916.75,2007,0,25541,92.98383,16.27579,7,35686,6.315887,94.05932,0,47
47109,78402.91667,2008,0,25766,93.04898,16.75464,7,34064,9.82788,91.05156,0,47
47109,76653.66667,2009,0,25940,93.15729,17.02005,7,35114,15.69045,86.43756,0,47
47109,73966.91667,2010,0,26056,93.18775,17.3319,6,33139,15.02336,86.93887,0,47
47109,71498.83333,2011,0,26050,93.21305,17.70441,6,33738,12.9669,88.52151,0,47
47109,70814.75,2012,0,26160,93.13838,18.45948,6,33110,11.64895,89.56644,0,47
47109,71816.25,2013,0,26078,92.97492,19.07738,6,34596,13.22149,88.32246,0,47
47109,74210.75,2014,0,26114,93.01141,19.52209,6,34882,11.92209,89.34787,0,47
47109,75842.08333,2015,0,25997,92.75686,19.99462,6,37337,9.203259,91.57235,0,47
47109,79547.75,2016,0,25935,92.77039,20.48969,6,37574,7.579174,92.9548,0,47
47113,101195.1667,2000,0,92048,66.17851,12.28489,3,37535,3.769802,96.36715,0,47
47113,103430.3333,2001,0,92985,65.62349,12.20735,3,36468,5.160449,95.09278,0,47
47113,103672.8333,2002,0,93503,64.9038,12.15683,3,36418,6.114718,94.23763,0,47
47113,104644.4167,2003,0,93849,64.41411,12.14824,3,37620,6.193998,94.16727,0,47
47113,106658.9167,2004,0,94692,63.97478,12.14992,3,38351,5.823938,94.49657,0,47
47113,110539.4167,2005,0,95400,63.3826,12.19078,3,39780,5.880636,94.44598,0,47
47113,115985.6667,2006,0,96681,63.001,12.24956,3,38765,5.782428,94.53366,0,47
47113,117714.5,2007,0,97021,62.68024,12.46328,3,41029,5.146224,95.10564,0,47
47113,116055.7273,2008,0,97064,62.23626,12.67514,3,43168,7.115378,93.35728,0,47
47113,109744.4167,2009,0,97727,61.87952,12.8992,3,39195,11.49303,89.6917,0,47
47113,108216.5,2010,0,98258,61.56547,13.22335,3,40670,11.37739,89.78483,0,47
47113,98692.91667,2011,0,98022,61.0363,13.4531,3,39510,10.44488,90.54291,0,47
47113,100236.8333,2012,0,98523,60.79799,13.97237,3,42488,9.016443,91.72928,0,47
47113,101923,2013,0,98715,60.47105,14.35749,3,40750,8.741747,91.961,0,47
47113,101166,2014,0,98130,60.42495,14.93019,3,43113,7.292696,93.20299,0,47
47113,102678.8333,2015,0,97609,60.39607,15.50369,3,46694,6.205662,94.15694,0,47
47113,103375.8333,2016,0,97663,60.07905,16.089,3,43037,5.133842,95.11685,0,47
47115,79011.08333,2000,0,27749,95.20703,12.95542,2,32566,4.623703,95.58063,0,47
47115,80667.25,2001,0,27807,95.30694,13.22329,2,31782,5.370335,94.90337,0,47
47115,83429.83333,2002,0,27804,95.2273,13.44771,2,32087,6.570788,93.83434,0,47
47115,85862,2003,0,27955,95.19942,13.42515,2,33197,5.995784,94.34337,0,47
47115,89040.91667,2004,0,27769,95.23569,13.63391,2,34289,6.638794,93.77451,0,47
47115,94803.66667,2005,0,27751,95.2254,14.08238,2,34857,6.530934,93.86945,0,47
47115,101661.9167,2006,0,27992,95.23078,14.32195,2,36235,6.16012,94.19733,0,47
47115,106327.25,2007,0,28074,95.3017,14.55083,2,39059,6.220763,94.14355,0,47
47115,106751.25,2008,0,28138,95.25198,14.95842,2,38965,8.17524,92.4426,0,47
47115,103628.3333,2009,0,28143,95.2848,15.62733,2,37067,13.54467,88.07107,0,47
47115,101011.8333,2010,0,28224,95.28061,15.95805,2,37672,12.78226,88.66643,0,47
47115,98772.08333,2011,0,28075,94.99911,16.39893,2,40136,11.89368,89.37055,0,47
47115,98379.08333,2012,0,28218,94.97839,17.22305,2,39170,10.20975,90.73607,0,47
47115,99863.41667,2013,0,28316,94.79093,17.72496,2,42128,9.994658,90.91351,0,47
47115,103125,2014,0,28373,94.76263,18.14754,2,40766,8.608213,92.07407,0,47
47115,106664.1667,2015,0,28462,94.70873,18.7478,2,41090,7.189923,93.29235,0,47
47115,112731,2016,0,28446,94.62139,19.23645,2,42348,6.73568,93.68938,0,47
47117,95744,2000,0,26863,91.45293,12.46696,6,39404,3.647666,96.48071,0,47
47117,99166.5,2001,0,27130,91.50018,12.49539,6,38505,5.377081,94.89729,0,47
47117,101678.5,2002,0,27305,91.60593,12.29079,6,39509,5.46256,94.82037,0,47
47117,104372.5,2003,0,27474,91.66485,12.36078,6,38617,10.70598,90.32935,0,47
47117,108037.1667,2004,0,27841,91.62386,12.42771,6,38670,7.493788,93.02863,0,47
47117,110382.125,2005,0,28181,91.72847,12.29907,6,36273,6.878423,93.56425,0,47
47117,111798.1667,2006,0,28821,91.66927,12.35557,6,38878,6.86129,93.57925,0,47
47117,118336.25,2007,0,29494,91.72035,12.46016,6,43141,8.06182,92.53963,0,47
47117,119610.4167,2008,0,30108,91.81281,12.55148,6,41157,10.02745,90.88641,0,47
47117,115994.75,2009,0,30403,91.8462,12.88031,6,41681,20.32676,83.10703,0,47
47117,112247.75,2010,0,30678,91.84106,13.18209,6,40052,16.61443,85.75269,0,47
47117,109144.3333,2011,0,30885,91.79213,13.54379,6,40214,13.12227,88.39992,0,47
47117,108223.9167,2012,0,30928,91.79707,14.19102,6,41455,10.55,90.45681,0,47
47117,109479.25,2013,0,31082,91.54173,14.7513,6,42363,8.851599,91.86819,0,47
47117,112945.75,2014,0,31233,91.52819,15.15384,6,42839,6.70721,93.71438,0,47
47117,118218.25,2015,0,31518,91.29704,15.37851,6,46788,5.877269,94.44898,0,47
47117,125557.0833,2016,0,31915,91.21416,15.58202,6,50014,4.85332,95.37133,0,47
47119,126905.6667,2000,0,69651,84.55012,12.06013,4,41564,3.621404,96.50516,0,47
47119,129466.3333,2001,0,69789,84.5649,12.05777,4,40813,4.21267,95.95763,0,47
47119,132616.9167,2002,0,70574,84.704,12.02567,4,41331,4.924498,95.30663,0,47
47119,133969.25,2003,0,71768,84.83168,11.90921,4,43714,6.367963,94.01327,0,47
47119,138710.75,2004,0,72885,84.96673,11.84057,4,43116,5.691488,94.61499,0,47
47119,145262,2005,0,73962,85.15589,11.94127,4,42919,6.361732,94.01878,0,47
47119,153799.5833,2006,0,75795,85.36843,12.24751,4,45715,5.877082,94.44915,0,47
47119,163365.9167,2007,0,77857,85.40273,12.36755,4,46425,8.39222,92.25755,0,47
47119,164340.0909,2008,0,79666,85.51453,12.58755,4,46942,8.698492,91.9976,0,47
47119,153243.8333,2009,0,80685,85.57352,12.73843,4,43564,15.40548,86.651,0,47
47119,148224.75,2010,0,81188,85.60871,13.01917,1,45445,14.28381,87.50146,0,47
47119,138930.8333,2011,0,81415,85.63164,13.29485,1,42569,11.60655,89.60048,0,47
47119,136020.8333,2012,0,81969,85.64579,14.02481,1,43346,8.663423,92.02729,0,47
47119,144493.25,2013,0,83611,85.69327,14.51842,1,46497,7.6226,92.9173,0,47
47119,155461,2014,0,85541,85.80213,14.90747,1,51303,6.341417,94.03674,0,47
47119,165814.4167,2015,0,87735,85.82892,15.23337,1,50868,5.357829,94.91463,0,47
47119,179536.8333,2016,0,89981,85.9048,15.49438,1,51202,4.224223,95.94698,0,47
47123,,2000,0,39130,96.76208,13.17404,6,31156,5.600261,94.69674,0,47
47123,,2001,0,39371,96.77682,13.31691,6,30225,7.526503,93.00033,0,47
47123,,2002,0,39889,96.77104,13.3345,6,30829,8.445809,92.21195,0,47
47123,,2003,0,40438,96.73327,13.55408,6,32567,8.309306,92.32817,0,47
47123,,2004,0,41291,96.73779,13.81899,6,34243,6.83633,93.60112,0,47
47123,,2005,0,42163,96.71513,14.11427,6,34234,6.435371,93.95373,0,47
47123,,2006,0,42955,96.62205,14.53614,6,37088,6.199248,94.16263,0,47
47123,,2007,0,43735,96.57254,14.99485,6,37823,6.165781,94.19231,0,47
47123,,2008,0,44437,96.47591,15.43984,6,36713,10.85562,90.20743,0,47
47123,101644,2009,0,44341,96.48632,16.05963,6,36314,20.45628,83.01767,0,47
47123,101951,2010,0,44618,96.36918,16.53817,6,35833,14.85218,87.06843,0,47
47123,100114.8333,2011,0,44930,96.26975,17.03984,6,32720,13.15799,88.37202,0,47
47123,100195.0833,2012,0,45150,96.24585,18.08638,6,37850,11.25738,89.88168,0,47
47123,102841.5833,2013,0,45223,96.30055,18.78248,6,38061,10.80122,90.25172,0,47
47123,107140.4167,2014,0,45390,96.07843,19.47786,6,37392,8.265979,92.36512,0,47
47123,111793.3333,2015,0,45677,96.15343,20.01007,6,37867,6.64867,93.76582,0,47
47123,118357.6667,2016,0,45970,96.0931,20.46552,6,38265,5.595971,94.70058,0,47
47125,118243.3333,2000,0,135536,76.49185,7.786861,3,39965,3.853091,96.28986,0,47
47125,121049.4167,2001,0,136801,76.20778,7.853744,3,39290,4.504501,95.68965,0,47
47125,121931.0833,2002,0,138098,76.09016,7.990702,3,39504,5.304532,94.96268,0,47
47125,123679.8333,2003,0,139322,75.86311,8.114296,3,40047,5.180391,95.07476,0,47
47125,127816.3333,2004,1,143761,75.78481,8.027907,3,42959,4.957201,95.27693,0,47
